"galaxy number" x y "aperture radius" "galaxy type" counts "counts error" background magnitude "magnitude error" 
4530 6 343 1.4142135623730951 E0 157.5818713450294 12.55316180669354 3407.283625730994 19.80623436603235 0.3122121307361888
4531 106 372 1.4142135623730951 E0 102.12903225806485 10.105890968047541 3420.6236559139784 20.277126958269836 0.4340105968134931
4532 921 386 3.0 E7 294.4751773049675 17.160279056733533 3434.251773049645 19.127378270136422 0.19664073360139106
4533 2364 395 2.8284271247461903 E5 403.18604651162605 20.079493183634543 3416.2558139534885 18.78623626598386 0.1566533531431336
4534 17 408 2.0 E5 142.207951070337 11.92509752875577 3419.9480122324157 19.917690302098677 0.3372922649541668
4535 324 423 2.5 E3 402.6691729323329 20.066618373117404 3428.8220551378445 18.787629043301017 0.15679780662960158
4536 1269 464 3.5 E1 948.7611650485469 30.80196690227017 3427.4233009708737 17.85710775069124 0.08573983450450998
4537 1163 473 2.5 E6 304.5287356321842 17.45075172112033 3434.574712643678 19.090929301603435 0.19189246671329133
4538 209 527 3.5355339059327378 E6 460.91666666666424 21.4689698557398 3425.804166666667 18.640943968946154 0.14233392410656806
4539 89 571 1.4142135623730951 E0 70.81976744186068 8.415448142663626 3425.5901162790697 20.67461375928233 0.5769136491864545
4540 179 604 1.4142135623730951 E0 116.8739255014334 10.810824459838084 3426.0315186246416 20.130705922136926 0.3914285300455967
4541 1 605 2.0 E0 195.3958333333344 13.978405965392993 3432.2291666666665 19.57271175379023 0.2658919434060405
4542 4 613 1.4142135623730951 E0 105.11538461538566 10.252579412781238 3427.576923076923 20.245834290695385 0.424508365315446
4543 589 637 3.5 E4 1113.7583643122744 33.37301850765487 3423.8122676579924 17.683022553490872 0.07680977985407693
4544 1456 640 2.121320343559643 E3 460.25055432372574 21.45345087214935 3418.0576496674057 18.642514199403216 0.14248101856312448
4545 1926 653 4.242640687119286 E3 2156.770114942521 46.44103912427586 3411.837164750958 16.96549035714684 0.04944292399500475
4546 2000 673 2.8284271247461903 E2 978.5116279069721 31.28117050090952 3411.0232558139537 17.823585022853916 0.08393626110777914
4547 1883 699 2.121320343559643 E3 555.9203539823011 23.57796331285425 3409.929203539823 18.437468561978736 0.12457416845775349
4548 174 732 1.4142135623730951 E0 92.5619834710742 9.620913858416683 3432.8595041322315 20.383918369115673 0.4682027258472758
4549 251 740 2.121320343559643 E3 436.64142538975784 20.89596672541756 3423.2583518930956 18.69968765985891 0.14794845004605914
4550 56 778 2.0 E5 241.86274509803843 15.55193702077135 3420.267156862745 19.341077555680457 0.2271115074997926
4551 606 805 2.8284271247461903 E2 598.3953488372053 24.46212069378298 3423.0335917312664 18.35752947695569 0.11825657653811052
4552 2358 880 2.121320343559643 E3 283.588235294118 16.840078244892986 3414.541176470588 19.168279474738167 0.20211796438124432
4553 39 886 1.4142135623730951 E0 117.39522546419175 10.834907727534727 3420.151193633952 20.125873914380318 0.39010213351961404
4554 19 888 2.0 E5 182.30223880597032 13.50193463196924 3418.339552238806 19.64801999463918 0.27997279693280264
4555 50 937 1.4142135623730951 E0 73.51094890510922 8.573852629075754 3417.1630170316303 20.634119927971835 0.5602538233455413
4556 2291 1007 2.121320343559643 E3 232.0270270270289 15.23243339151788 3425.108108108108 19.38615356142514 0.23415786811068184
4557 508 1039 2.82842712474619 E5 481.3369565217354 21.939392802029307 3425.771739130435 18.593876980975452 0.13799895124760125
4558 988 1048 3.0 E3 755.667355371897 27.48940442010152 3423.853305785124 18.1041733469568 0.10039569894287757
4559 737 1073 1.4142135623730951 E0 90.00877192982352 9.48729529053584 3430.7982456140353 20.414287909316215 0.47844877728331825
4560 752 1083 4.242640687119285 E5 1426.617021276592 37.77058407380791 3428.5070921985816 17.414231496557303 0.06495465265534872
4561 66 1127 2.121320343559643 E3 268.7756563245821 16.394378802643974 3417.7780429594272 19.226525172403694 0.210199269549199
4562 1754 1135 2.121320343559643 E2 523.8758314855886 22.88833396046092 3413.0864745011086 18.501929092134375 0.1299303615986151
4563 2369 1137 1.0 E0 57.489583333333485 7.582188558281407 3419.5104166666665 20.901027097435758 0.680572041779931
4564 2249 1189 2.121320343559643 E3 405.8908685968836 20.146733447308115 3422.469933184855 18.778976797443384 0.15590271422418095
4565 2284 1218 1.4142135623730951 E0 74.47630922693315 8.629965772060348 3426.6309226932667 20.619954633842724 0.5545498412790935
4566 2369 1219 1.0 E0 51.66137566137559 7.187584828116854 3425.3386243386244 21.017085083570237 0.741452665736547
4567 2347 1251 1.4142135623730951 E0 67.26775956284109 8.20169248160653 3430.6830601092897 20.73048259199779 0.6007884021628774
4568 2310 1253 1.4142135623730951 E0 78.47493403693989 8.85860790626495 3428.881266490765 20.563172601698188 0.5323092289085339
4569 1093 1268 2.121320343559643 E3 356.40092165898477 18.87858367725145 3417.5599078341015 18.92015295385156 0.17121143762537042
4570 2289 1272 2.0 E5 189.3569682151574 13.760703768890506 3428.2053789731053 19.606796771225742 0.2721692141012321
4571 2244 1273 1.4142135623730951 E0 42.61643835616451 6.52812671109902 3435.1917808219177 21.22605712252938 0.8667054803322919
4572 1971 1276 2.8284271247461903 E5 289.49285714285816 17.01448962334334 3431.192857142857 19.14590536862989 0.19910197565035137
4573 2331 1288 2.8284271247461903 E5 249.49107142856928 15.795286367412567 3427.9553571428573 19.307362479797746 0.22198860812452953
4574 2330 1291 2.121320343559643 E3 178.4550128534711 13.358705508149773 3428.2827763496143 19.6711781201951 0.284460976598298
4575 433 1297 3.0 E2 918.0 30.298514815086232 3423.0 17.892893296996895 0.0877115362413627
4576 2362 1300 1.5 E3 109.1149425287349 10.445809807225809 3425.4712643678163 20.205289429362967 0.41252810618538976
4577 17 1352 1.5 E3 194.8976744186043 13.960575719453848 3426.586046511628 19.57548335748036 0.2663965692972988
4578 83 1356 2.8284271247461903 E5 245.74447949526984 15.676239328846375 3428.0283911671922 19.323790573888814 0.2244692874758452
4579 2311 1411 2.121320343559643 E3 200.8087557603676 14.170700609368883 3428.1082949308757 19.543043386990973 0.2605535546375466
4580 704 1428 3.0 E2 759.8925619834663 27.566148842075606 3419.9628099173556 18.098119516127248 0.10000599069303803
4581 2196 1434 2.0 E2 208.72422062350188 14.447291117143791 3423.1822541966426 19.501067879818407 0.2531947709197171
4582 2368 1440 1.4142135623730951 E0 92.8317757009354 9.634924789583746 3427.542056074766 20.380758355533686 0.4671502804364603
4583 805 1472 2.121320343559643 E3 313.6666666666679 17.71063710504701 3419.6666666666665 19.05882907823101 0.1878115046465396
4584 2332 1505 1.5 E3 156.04761904761835 12.491902138890552 3431.6190476190477 19.816857133378864 0.31451426748104394
4585 2365 1536 2.121320343559643 E3 199.11881188118832 14.110946526763835 3426.6534653465346 19.552219269441096 0.2621923221925985
4586 2346 1584 1.4142135623730951 E0 124.09722222222172 11.139893276967321 3430.1805555555557 20.06559484897402 0.3739547398765805
4587 2354 1615 1.4142135623730951 E0 68.39032258064572 8.269844169066653 3426.2032258064514 20.71251336949971 0.5929944113890485
4588 2134 1619 2.121320343559643 E3 211.39215686274474 14.539331376055253 3426.700980392157 19.487277825145036 0.250825758443876
4589 2354 1646 1.4142135623730951 E0 112.3103448275856 10.597657516054461 3429.537931034483 20.173950598335214 0.4035171998098366
4590 2346 1661 2.121320343559643 E3 174.32154340836132 13.20308840417125 3428.459807073955 19.69662234396899 0.28948081798097525
4591 1799 1666 2.5 E0 735.7770270270275 27.125210174799154 3419.439189189189 18.133134440389533 0.10228271046165528
4592 52 1692 1.4142135623730951 E0 200.40586797065907 14.156477950770773 3415.718826405868 19.545223915719973 0.2609419958565672
4593 1729 1783 2.121320343559643 E3 247.24550898203597 15.724042386804863 3417.3443113772455 19.317178970682203 0.22346739574689464
4594 998 1830 2.8284271247461903 E5 401.57081545064375 20.039231907701545 3427.459227467811 18.790594643724475 0.1571058588403483
4595 1161 1852 2.82842712474619 E2 746.1158536585322 27.315121337064056 3417.518292682927 18.117984329783177 0.10129087741762599
4596 2361 1880 1.4142135623730951 E0 52.89219330855076 7.272701926282333 3430.702602230483 20.991521058721652 0.7275476780615646
4597 2366 1884 2.121320343559643 E3 259.6146788990841 16.11256276633497 3428.853211009174 19.264176889226114 0.21560542192898563
4598 1403 1895 2.0 E2 365.139150943397 19.108614574149456 3417.5400943396226 18.893853996596537 0.16824298974145968
4599 275 1945 2.8284271247461903 E5 438.09999999999764 20.930838492520973 3419.3 18.69606686705457 0.14759566766858265
4600 3 2006 1.4142135623730951 E0 122.99170124481316 11.090162363320617 3417.5020746887967 20.07531047801072 0.3765081055178809
4601 2366 2040 2.8284271247461903 E5 351.39568345323687 18.74555103093096 3425.640287769784 18.93550894421019 0.17297039108662443
4602 327 2051 1.4142135623730951 E0 67.88778054862814 8.239404137959744 3424.0374064837906 20.72052097364617 0.5964539755709203
4603 483 2117 3.5 E1 1482.2695167286238 38.50025346317377 3420.938661710037 17.37268205670485 0.06330932640177232
4604 1156 2119 2.121320343559643 E3 497.4133333333334 22.302765149938995 3419.5066666666667 18.558206443747423 0.1348072352210111
4605 895 2215 2.82842712474619 E5 301.3941368078158 17.36070669091025 3429.5504885993487 19.102163001294173 0.19334278319956846
4606 1667 2222 2.82842712474619 E2 711.1443514644311 26.667289916008173 3420.1359832635985 18.170105587903564 0.10474707485559755
4607 2128 2237 2.8284271247461903 E2 774.4329268292677 27.82863501556028 3414.217479674797 18.077540475650707 0.09869333449611974
4608 734 2275 2.121320343559643 E3 363.79411764706174 19.073387681454538 3427.631221719457 18.89786081880308 0.16869170107043233
4609 1362 2365 3.5 E4 1205.886621315191 34.72587826557006 3423.7868480725624 17.596733807711665 0.072763414785844
4610 2322 2395 2.0 E5 236.12589073634263 15.366388343925928 3415.541567695962 19.367140976951095 0.23115784879807297
4611 1415 2413 2.82842712474619 E2 596.283950617285 24.418926074200826 3427.1769547325102 18.361367199561 0.11855192984698379
4612 47 2419 1.4142135623730951 E0 172.47290640394021 13.132894060485686 3416.305418719212 19.708197795294403 0.2917957088848853
4613 2013 2446 2.8284271247461903 E5 287.12027491408844 16.944623776115197 3418.487972508591 19.154840347107644 0.2003006219743416
4614 1644 2469 2.5 E2 608.261241970019 24.66295282341551 3426.7494646680943 18.33977463907783 0.1169003370550813
4615 1440 2522 2.121320343559643 E3 353.71333333333223 18.80726809861901 3427.4066666666668 18.92837142253019 0.17215044829948253
4616 1920 2537 3.0 E2 846.1838842975153 29.089240008936557 3423.8326446280994 17.98133812532825 0.09279785982909752
4617 2132 2548 2.5 E3 714.1370449678802 26.72334269824567 3419.8029978586724 18.165546094641737 0.10443974494014632
4618 1218 2557 2.8284271247461903 E2 582.4633507853437 24.13427750700948 3429.8350785340313 18.386828489284575 0.12053148478485301
4619 1233 2570 2.0 E0 170.67512690355306 13.064269091822668 3433.720812182741 19.719574413903583 0.2940900879085417
4620 11 2583 1.5 E3 134.34437086092657 11.59070191407434 3420.109271523179 19.979451315359398 0.3521105674237366
4621 924 2588 2.121320343559643 E5 349.9312638580923 18.70644979300167 3426.9223946784923 18.940043136687144 0.17349342214944088
4622 1558 2593 2.121320343559643 E2 320.0 17.88854381999832 3430.5 19.037125054200235 0.18510451656843335
4623 1830 2645 2.0 E5 157.64444444444416 12.555653883587432 3430.271111111111 19.80580332409855 0.31211909735403653
4624 2238 2692 3.0 E0 946.7252066115725 30.76889999027545 3417.530991735537 17.85944014903454 0.08586687289045221
4625 143 2693 2.121320343559643 E2 451.2165178571454 21.241857683760745 3420.0602678571427 18.664037525870153 0.14451363013458296
4626 39 2724 1.4142135623730951 E0 89.40828402366878 9.455595381765697 3418.7958579881656 20.42155560068662 0.48093646473795193
4627 1416 2747 2.121320343559643 E3 219.18160919540378 14.804783321460796 3439.832183908046 19.447989722184808 0.24420482250578898
4628 1429 2758 2.8284271247461903 E5 283.3008849557509 16.831544342565564 3439.907079646018 19.169380172145793 0.20226758310116041
4629 1494 2767 2.121320343559643 E2 233.7130044843052 15.287674920808108 3437.6905829596412 19.378292803757972 0.23291251955412393
4630 1393 2778 3.5355339059327378 E2 456.16605166051704 21.358044190901868 3444.878228782288 18.652192596229693 0.14339123700482564
4631 2349 2785 1.4142135623730951 E0 157.88088642659204 12.56506611310072 3421.4238227146816 19.80417610977832 0.3117681564371005
4632 2364 2811 2.121320343559643 E2 458.74344023323647 21.418296856501836 3417.6880466472303 18.646075332140516 0.14281521397369396
4633 2141 2841 2.121320343559643 E3 433.18403547672006 20.813073667210233 3419.139689578714 18.7083188929984 0.14879303053869267
4634 1795 2857 2.5 E3 567.4166666666624 23.8205093704283 3428.3611111111113 18.415244779673213 0.12278248649093447
4635 112 2884 2.121320343559643 E3 393.6230598669599 19.839935984447123 3418.79822616408 18.812298667372463 0.1593800293340664
4636 1003 3015 3.5355339059327378 E4 437.8695652173956 20.925333096928124 3443.185770750988 18.696638100124787 0.14765126480653862
4637 2327 3057 2.121320343559643 E0 484.11210762331984 22.002547753006237 3418.452914798206 18.587635138841684 0.1374346944821591
4638 1697 3059 2.82842712474619 E2 359.3553719008305 18.95667090764701 3438.6322314049585 18.911189646536307 0.17019352137784352
4639 658 3084 3.5355339059327378 E4 965.8185185185175 31.07762086322757 3426.248148148148 17.837761179330016 0.08469389612552634
4640 65 3114 1.4142135623730951 E0 139.0853658536589 11.793445885476345 3417.582926829268 19.941796406927622 0.34299504847642254
4641 2082 3145 2.121320343559643 E3 184.09923664122107 13.56831738430455 3440.8091603053435 19.63737003068446 0.27793416936313287
4642 2089 3154 3.0 E5 270.55135135135424 16.448445256356425 3443.389189189189 19.21937573127388 0.20918909941784086
4643 2291 3164 1.4142135623730951 E0 167.2377450980398 12.93204334581507 3417.752450980392 19.741664241916716 0.29860020979717267
4644 721 3172 3.0 E3 378.7722419928782 19.462071883355026 3442.0533807829183 18.854054638526694 0.16385418216385006
4645 2225 3188 2.0 E5 106.2169312169317 10.306159867619543 3433.7566137566137 20.23451562555631 0.4211267070657685
4646 491 3239 3.0 E2 712.9917184264968 26.701904771504537 3427.48033126294 18.167288786389136 0.104557095832729
4647 1662 3251 3.0 E7 363.97345132742885 19.078088251379615 3442.9557522123896 18.897325732927452 0.16863170505106898
4648 39 3257 1.5 E3 240.2997416020662 15.50160448476435 3419.4625322997417 19.348116740498128 0.22819686288781701
4649 1040 3282 3.5 E5 316.85714285713766 17.80048153441748 3443.7976190476193 19.04784124550281 0.1864358555386752
4650 189 3308 2.121320343559643 E3 436.78619153674936 20.899430411777956 3419.2472160356347 18.699327749442965 0.1479133430492018
4651 2314 3309 1.4142135623730951 E0 88.7461139896368 9.42051559043542 3423.313471502591 20.429626636803487 0.48371550842998806
4652 1052 3388 2.8284271247461903 E2 135.86792452830196 11.656239725070087 3444.6415094339623 19.96720764669972 0.34911848233428405
4653 2265 3391 2.8284271247461903 E5 228.4193548387102 15.113548717581526 3420.058064516129 19.403167748618927 0.2368776732165683
4654 1091 3392 3.5355339059327378 E2 605.9090909090924 24.615220716237594 3441.5454545454545 18.343981328520865 0.11722016609294958
4655 2368 3394 1.5 E3 273.77142857142826 16.546039664264928 3424.247619047619 19.206529694570374 0.2073869726282982
4656 1416 3409 2.0 E0 109.0819672131147 10.444231288760063 3446.153005464481 20.20561759619491 0.4126236010619527
4657 1307 3423 3.5355339059327378 E4 296.19313304720527 17.21026243400156 3447.49356223176 19.121062535994458 0.19580911826350778
4658 0 3425 1.0 E0 51.016528925619696 7.142585591060124 3425.9834710743803 21.030722733373356 0.7489894781340546
4659 1423 3433 2.5 E6 106.42857142857156 10.316422414217612 3446.657142857143 20.23235441816491 0.42048430764975947
4660 1519 3439 5.0 E7 681.5811138014551 26.107108491777772 3441.600484261501 18.216206130277136 0.10790942412884517
4661 0 3458 1.0 E0 62.84736842105258 7.9276332168594035 3414.1526315789474 20.804282256525923 0.6339874244806305
4662 1002 3493 4.0 E4 907.1386321626687 30.118742207513726 3432.6395563770793 17.90581584358877 0.08843553806356852
4663 0 3503 1.0 E0 62.589189189189256 7.911332959065069 3414.4108108108107 20.80875168618074 0.6360611939516404
4664 2344 3534 2.8284271247461903 E5 377.57798165137865 19.431365923459385 3416.451834862385 18.857483348475423 0.1642274481449656
4665 0 3593 1.0 E0 65.87368421052633 8.116260481929245 3411.1263157894737 20.753220116196683 0.6108106664835194
4666 1474 3602 2.121320343559643 E3 134.4354066985652 11.59462835534478 3432.937799043062 19.978715836600305 0.3519300595178607
4667 2263 3668 2.8284271247461903 E7 274.64473684210634 16.572408902815134 3417.0394736842104 19.20307179792671 0.20690469839237055
4668 1057 3698 2.121320343559643 E3 333.9216710182791 18.273523771245628 3427.5065274151434 18.99088848741761 0.1794749257380744
4669 1930 3736 2.121320343559643 E3 422.87389380531204 20.563897826173715 3418.471238938053 18.734472813180627 0.15138366529607133
4670 1501 3793 2.82842712474619 E5 539.327868852461 23.22343361461567 3427.5081967213114 18.470367844253975 0.1272778424978595
4671 555 3800 3.0 E7 412.5471698113179 20.311257218875397 3426.2783018867926 18.761315969799792 0.1540924691233025
4672 2174 3812 1.5 E3 297.6771844660193 17.253323867186268 3413.9247572815534 19.115636126687065 0.19509758644128825
4673 1093 3883 2.5 E6 467.2913907284769 21.616923711029674 3421.580573951435 18.626030550614686 0.1409449019480428
4674 749 3911 2.121320343559643 E2 344.1466666666656 18.551190437992535 3421.237777777778 18.958141081440694 0.1755978554126089
4675 1384 3982 1.4142135623730951 E0 117.39999999999964 10.835128056465214 3423.4 20.125829757721014 0.39009003469222203
4676 2318 3993 3.0 E3 573.962025316454 23.957504571980238 3413.6898734177216 18.402792101501085 0.12179057644687998
4677 182 3999 2.121320343559643 E2 486.25 22.051077071199945 3422.75 18.58285096416559 0.1370038710463366
4678 1893 4046 2.8284271247461903 E0 775.8597560975631 27.85425920927647 3417.8638211382113 18.0755419360858 0.0985668445819521
4679 40 4126 1.4142135623730951 E0 107.01470588235316 10.344791244020014 3416.328431372549 20.22639134446196 0.4187172972346021
4680 1609 4138 2.121320343559643 E3 452.9889135254971 21.283536208193812 3417.847006651885 18.65978106700776 0.14410922844598462
4681 116 4150 1.4142135623730951 E0 97.02094240837687 9.849920934118044 3418.994764397906 20.33283627797593 0.45149863724824396
4682 6 4161 2.121320343559643 E3 248.33333333333485 15.758595538097133 3417.6666666666665 19.312412454928417 0.2227480491330847
4683 46 4170 1.4142135623730951 E0 105.54271356783966 10.273398345622526 3415.819095477387 20.241429360095243 0.4231888524488114
4684 54 4194 1.4142135623730951 E0 119.18112244898066 10.917010691988017 3419.563775510204 20.1094813217557 0.3856381576849094
4685 759 4213 3.5355339059327378 E4 1064.1013133208253 32.620565803198836 3419.7617260787993 17.732542551997412 0.07924239827467323
4686 2153 4218 1.4142135623730951 E0 127.95467422096408 11.31170518626454 3412.011331444759 20.03235961146244 0.36535962679907197
4687 105 4264 1.4142135623730951 E0 70.71916010498717 8.409468479338463 3421.320209973753 20.676157264640157 0.5775592222677491
4688 156 4292 1.4142135623730951 E0 78.32539682539618 8.85016366093849 3423.8915343915346 20.56524349036099 0.5331031592840867
4689 74 4294 1.4142135623730951 E0 84.48148148148175 9.191380825614928 3420.1728395061727 20.483096197205846 0.5025701807402878
4690 65 4304 1.4142135623730951 E0 96.94801980198054 9.846218553433625 3419.017326732673 20.33365264278747 0.4517604832796643
4691 196 4306 1.4142135623730951 E0 109.46712802768161 10.462653966737196 3421.6332179930796 20.201790689718695 0.41151146636683167
4692 1318 4308 2.8284271247461903 E5 319.14705882352837 17.864687481832096 3421.9117647058824 19.040022883902438 0.18546353320938247
4693 144 4322 1.4142135623730951 E0 58.147500000000036 7.625450806345815 3418.8525 20.888672381596983 0.6744201504160414
4694 766 4323 2.121320343559643 E3 382.2783964365276 19.55194098897927 3420.209354120267 18.84405061104392 0.1627702353410849
4695 2031 4328 1.4142135623730951 E0 152.26315789473756 12.339495852535368 3411.9473684210525 19.84351291826211 0.32037126384788367
4696 71 4343 1.4142135623730951 E0 89.25 9.447221813845593 3419.25 20.423479438039422 0.4815973178300605
4697 1422 4350 1.4142135623730951 E0 114.7590361445782 10.71256440562101 3418.8102409638554 20.150532770071045 0.3969219560598308
4698 157 4358 1.4142135623730951 E0 97.96805896805836 9.897881539403185 3418.3439803439805 20.322288741254027 0.4481302204516691
4699 49 4359 1.5 E3 136.02463054187137 11.662959767652094 3415.743842364532 19.965956112532254 0.3488141718514903
4700 602 4370 1.4142135623730951 E0 78.50253807106583 8.860165803813484 3421.248730964467 20.56279075455599 0.5321629775054713
4701 1954 4375 1.4142135623730951 E0 106.21951219512266 10.306285082177897 3410.1951219512193 20.234489243440127 0.42111885885826983
4702 241 4378 1.4142135623730951 E0 93.91959798995049 9.691212410733266 3420.0201005025124 20.36810943757718 0.4629630259538997
4703 989 4380 2.82842712474619 E5 661.4516129032254 25.718701617757173 3417.978494623656 18.248754800526925 0.1102036167178004
4704 241 4381 1.4142135623730951 E0 93.39393939393995 9.664053983393302 3419.401515151515 20.37420326373871 0.46497522943135183
4705 62 4383 1.4142135623730951 E0 137.9889502762435 11.746869807580378 3419.502762430939 19.950389222877103 0.3450527241005814
4706 316 4383 1.4142135623730951 E0 116.79596977330038 10.80721841054859 3418.801007556675 20.13143035743008 0.39162780607818937
4707 276 4393 1.4142135623730951 E0 80.79575596816994 8.98864594742556 3415.73474801061 20.53152862801442 0.5203355866693007
4708 16 4400 2.8284271247461903 E5 349.6957746478879 18.700154401712513 3414.7549295774647 18.940774038030096 0.17357789058963496
4709 291 4401 1.4142135623730951 E0 132.37735849056662 11.505535993188959 3420.9056603773583 19.99546572310701 0.35606565421167774
4710 1081 4403 1.4142135623730951 E0 142.1873198847261 11.924232465225009 3414.962536023055 19.91784782950853 0.33732920019353657
4711 330 4406 2.121320343559643 E3 263.1285266457694 16.22123690246121 3414.87460815047 19.249580165102582 0.21349224733224176
4712 496 4408 1.4142135623730951 E0 109.85964912280724 10.481395380521013 3420.035087719298 20.197904480978984 0.41038539456812184
4713 1979 4408 1.4142135623730951 E7 119.27329192546586 10.921231245856204 3418.2422360248447 20.108641985290994 0.38541107271015485
4714 1221 0 1.0 E0 42.73913043478251 6.537517146041187 3433.2608695652175 21.22293579546365 0.8646715164490054
4715 1410 0 1.0 E0 51.922480620155056 7.205725544326196 3424.077519379845 21.011611417738504 0.7384510681741955
4716 305 1 1.0 E0 62.81437125748516 7.9255517951424155 3413.185628742515 20.80485245738506 0.6342515813970762
4717 700 1 1.0 E0 53.21717171717182 7.295010056002104 3422.782828282828 20.98487052552625 0.723977261245492
4718 1176 1 1.0 E0 49.43827160493811 7.031235425224938 3426.561728395062 21.064841802198945 0.7682159108725017
4719 386 2 1.4142135623730951 E0 60.54545454545405 7.781095973283844 3416.818181818182 20.84479613996982 0.6530582389095998
4720 788 2 1.4142135623730951 E0 115.875 10.764525070805492 3420.375 20.140025632118615 0.3940005054989213
4721 1115 2 1.4142135623730951 E0 137.92307692307622 11.744065604511762 3421.269230769231 19.95090765686164 0.3451772926036989
4722 1007 3 1.5 E3 184.91366906474832 13.598296550110543 3418.5143884892086 19.632577460068884 0.2770219380522183
4723 1757 3 1.4142135623730951 E0 150.13592233009695 12.252996463318553 3410.4660194174758 19.85878845921169 0.32378015853528225
4724 1095 4 1.4142135623730951 E0 127.14351851851961 11.275793476226834 3424.171296296296 20.039264435621746 0.3671277281354852
4725 85 5 2.121320343559643 E3 258.3152173913045 16.072187697737494 3405.0978260869565 19.269625021786943 0.21639983671501342
4726 559 5 1.4142135623730951 E0 77.3627760252366 8.795611179743942 3420.3186119873817 20.57866988690639 0.5382817446870268
4727 1385 6 1.4142135623730951 E0 82.83050847457616 9.101126769503662 3426.723163841808 20.504524181534933 0.5103478688491074
4728 1482 6 1.5 E3 115.47540983606496 10.745948531240272 3423.904918032787 20.143776219288824 0.39504067640755225
4729 94 7 1.5 E3 142.29850746268676 11.92889380716782 3403.233830845771 19.916999137774507 0.3371302597159098
4730 1408 7 1.4142135623730951 E0 56.125 7.4916620318858484 3423.9375 20.92710911497155 0.6937615858222206
4731 36 8 1.4142135623730951 E0 81.04123711340208 9.002290659237907 3405.319587628866 20.528234844976325 0.5191061186059627
4732 1210 8 2.121320343559643 E3 290.74666666666417 17.05129516097426 3428.6044444444447 19.141213139104742 0.19847555599047087
4733 1222 9 1.4142135623730951 E0 71.85106382978665 8.476500683052333 3429.5372340425533 20.658916993250774 0.5703927735488554
4734 1432 10 1.4142135623730951 E0 58.015873015872785 7.6168151491205816 3423.4920634920636 20.89113292039926 0.6756404881077978
4735 18 11 1.4142135623730951 E0 65.61351351351368 8.100216880646695 3410.3864864864863 20.757516764367786 0.6127249009801927
4736 298 11 1.4142135623730951 E0 136.25072046109563 11.672648391050577 3406.187319884726 19.96415298150076 0.34837623981896343
4737 1357 13 1.5 E3 162.75806451613016 12.757666891564858 3433.1774193548385 19.771143708311357 0.30473442128525663
4738 1278 14 1.0 E0 44.55555555555566 6.674994798166936 3431.4444444444443 21.177745342047857 0.8358058969667156
4739 289 15 1.4142135623730951 E0 111.4426229508199 10.556638809337937 3405.77868852459 20.182371686909313 0.40591755814794606
4740 659 17 1.4142135623730951 E0 141.7389033942568 11.905414877032081 3421.0522193211486 19.921277329029127 0.3381343838163894
4741 2303 17 1.4142135623730951 E0 87.8872180451126 9.374818293978429 3409.370927318296 20.440185705834423 0.4873774522199422
4742 2359 17 2.121320343559643 E3 307.65876777251196 17.54020432527831 3402.037914691943 19.07982675929002 0.1904704291147932
4743 380 18 1.4142135623730951 E7 101.93798449612359 10.096434246610215 3418.354005167959 20.279159893683687 0.4346357808865865
4744 1157 20 1.4142135623730951 E0 73.27431421446454 8.560041718032952 3418.431421446384 20.637620593747787 0.5616732334928399
4745 48 24 1.4142135623730951 E0 105.26363636363612 10.259806838514852 3411.9121212121213 20.244304078068772 0.4240494835724758
4746 270 25 1.4142135623730951 E0 67.32460732984327 8.205157361674624 3412.3376963350784 20.72956542731915 0.6003879042214567
4747 391 27 1.4142135623730951 E0 85.99476439790624 9.273336206452683 3419.3350785340313 20.463819972539767 0.4956829325355726
4748 550 29 2.0 E5 150.56962025316443 12.27068132799334 3420.086075949367 19.855656612292893 0.32307810812297255
4749 237 36 1.4142135623730951 E0 84.9458128078818 9.216605275690274 3412.6847290640394 20.477145059328407 0.5004329120420515
4750 1187 37 1.4142135623730951 E0 88.78656126482247 9.422662111358045 3417.4426877470355 20.42913191016514 0.48354466475412905
4751 64 38 1.4142135623730951 E0 104.65151515151501 10.229932314121879 3409.6742424242425 20.250636198839306 0.42595183854130525
4752 30 46 1.4142135623730951 E0 76.61538461538476 8.753021456353501 3413.1923076923076 20.589210034707843 0.5423852846389389
4753 273 64 1.4142135623730951 E0 101.65624999999955 10.082472415037868 3414.1145833333335 20.282164787595136 0.4355616453989636
4754 73 66 1.4142135623730951 E0 72.96039603960435 8.54168578441073 3412.019801980198 20.642282043149624 0.5635693649067919
4755 22 67 1.4142135623730951 E0 123.89062499999955 11.130616559741853 3412.0364583333335 20.067403890331292 0.3744287636545631
4756 846 67 1.4142135623730951 E0 124.71428571428623 11.167555046396066 3426.3214285714284 20.06020949077171 0.37254741774128297
4757 845 70 2.121320343559643 E3 312.3280423280403 17.67280516296268 3425.267195767196 19.06347255238013 0.18839609206558475
4758 202 74 1.4142135623730951 E0 95.78140703517602 9.78679758834196 3414.072864321608 20.34679696858004 0.45599908741538453
4759 346 75 1.4142135623730951 E0 107.24817518248165 10.356069485209224 3416.4379562043796 20.224025221399376 0.4180183692804925
4760 156 89 2.121320343559643 E3 254.13349514562924 15.941565015569495 3415.4296116504856 19.287345226411524 0.21900527606128228
4761 160 94 1.4142135623730951 E0 65.0483870967746 8.065258030390261 3415.4758064516127 20.766908668726582 0.6169319348022678
4762 592 98 2.0 E5 202.3462603878097 14.224846585738973 3426.8504155124656 19.534762043759812 0.2590839096213937
